time,open,high,low,close,volume
1588752000,99.819,100.214,99.807,100.127,5215.0
1588766400,100.124,100.252,100.002,100.059,5416.0
1588780800,100.057,100.252,99.952,100.107,6657.0
1588795200,100.104,100.237,100.059,100.184,2993.0
1588809600,100.234,100.272,100.179,100.249,757.0
1588824000,100.246,100.259,100.162,100.197,2019.0
1588838400,100.192,100.254,99.992,100.204,5685.0
1588852800,100.202,100.322,100.139,100.202,6059.0
1588867200,100.207,100.449,99.912,99.984,7444.0
1588881600,99.982,99.992,99.814,99.862,3842.0
1588896000,99.842,99.857,99.692,99.709,797.0
1588910400,99.707,99.762,99.627,99.742,2776.0
1588924800,99.744,99.892,99.714,99.777,3612.0
1588939200,99.774,99.924,99.657,99.839,4686.0
1588953600,99.837,99.962,99.447,99.694,6207.0
1588968000,99.702,99.827,99.672,99.787,2095.0
1589155200,99.804,99.839,99.762,99.764,772.0
1589169600,99.767,99.789,99.674,99.722,2161.0
1589184000,99.722,100.134,99.712,100.059,4493.0
